# LAMMPS data file written by OVITO Basic 3.1.1
864 atoms
5 atom types
-0.040176314 18.247748714 xlo xhi
0.1979212633 23.4312565367 ylo yhi
0.0808192905 22.1323765095 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 39.0983
2 26.981538
3 28.0855
4 15.9994
5 2

Atoms  # atomic

232 4 2.7071002761 4.7632998415 7.5340461121
234 5 3.5214159736 5.079624384 7.9253344936
233 5 2.0165664021 5.1399547045 8.0795568025
559 4 0.4227720782 0.858415542 7.6717691125
48 5 5.7320423392 5.1792328163 8.6288364193
46 4 5.0661914703 5.8643733789 8.6868091919
548 5 9.7889397692 0.9230489118 6.4760688486
710 5 6.5856848531 1.6022551818 8.0494136568
784 4 7.3712049609 4.6204900251 7.7776217679
785 5 7.4651702413 4.6932871533 6.8277074392
786 5 7.3368728367 3.678584323 7.9438981881
709 4 7.2927525353 2.0050919005 8.5534589802
549 5 10.3334258266 1.2619283541 7.8475835112
711 5 8.0784697189 1.5261619082 8.2898450772
225 5 7.5718472962 2.2218192919 10.4758254323
395 5 11.1499207652 5.1047942309 7.8359739927
547 4 9.5712651939 0.8854271364 7.4075503161
633 5 8.8227701275 5.5306843442 8.3261051727
69 5 12.0393329953 3.1147250196 8.0757507607
67 4 12.0564052221 2.2416012772 8.4674719129
396 5 11.7055811864 4.6212061421 6.5132129619
394 4 11.9210402985 4.6959115902 7.4429733532
631 4 9.6231715425 5.9288557098 8.668255941
801 5 9.6801064309 5.9487575945 10.6543291559
385 4 14.3954236273 5.9409522102 8.3996124683
824 5 12.2018155688 2.6163529523 10.3709197689
312 5 18.0469090157 5.8587344207 8.3008578495
51 5 16.5119545033 4.5751382409 5.7659495339
68 5 12.8808773736 1.8596867153 8.1664117777
81 5 17.3048177376 1.7283673648 8.3071051791
480 5 16.8230886353 4.0357627546 7.9687115666
478 4 16.7524793139 4.9009351075 7.5655206177
79 4 16.5841763756 2.3079606201 8.5539546994
80 5 15.7937160706 1.8192275145 8.3247727675
574 4 14.3728260142 1.0303979934 7.5805737063
479 5 15.9091229819 5.2382525 7.8675520408
360 5 16.8180554743 2.0466128064 10.1996540845
576 5 14.4140614557 0.9520774677 6.6273513205
386 5 13.5627627859 5.5287347451 8.169435096
387 5 14.4047083775 5.9450978253 9.3568805784
578 5 3.0390953417 11.763195394 7.9420622644
310 4 0.6299573513 6.129549139 8.5912598876
311 5 0.5469291203 6.2277807951 9.539896254
621 5 5.0463357995 6.1545241013 10.4044278797
653 5 0.5313174 8.7973632941 5.6795379821
42 5 3.0243748 10.1170738133 9.4973741684
840 5 4.4973014911 9.0029000302 7.8184103479
40 4 3.1158752867 9.9148483982 8.5661502247
41 5 2.2753249171 9.5281814669 8.3207989546
839 5 5.1106970187 8.4630074619 6.5438444827
727 4 0.6815305415 8.7114958566 7.665089733
729 5 0.7060022128 7.7924146321 7.9310398603
47 5 5.383591076 6.5569547119 8.1073408291
838 4 5.1770763525 8.41039971 7.4974131694
682 4 11.9253515729 9.7195361409 8.4468637947
847 4 7.620509819 10.0012335617 8.3636321839
683 5 11.9354894869 9.6409891871 9.4009042767
309 5 8.9260311389 9.015391824 7.6807409147
684 5 11.1295914283 9.2612560653 8.1767276029
848 5 6.7805949769 9.6930840772 8.0232875231
720 5 7.3593805657 9.8662451071 10.1710206137
632 5 9.608895954 6.8243179323 8.3306084615
849 5 7.6013055455 10.9484762105 8.2280942162
308 5 9.5595278962 8.5572923844 6.3841570211
307 4 9.6847493871 8.5465695956 7.3331943123
627 5 11.9982825903 11.6293603081 8.0262846114
257 5 16.5143722418 11.600516786 7.6064013719
493 4 16.4925295374 9.8235312589 8.4629593497
488 5 14.1753105837 8.6594011339 5.6600838771
494 5 15.7217390694 9.3490860904 8.1514968277
769 4 14.2779739594 8.5661956828 7.4666722098
771 5 14.3195021452 7.7210807345 7.9140657659
495 5 16.3479219632 9.9251287791 9.4038193245
728 5 18.1363118847 9.0376080435 8.0053663217
770 5 13.5229104749 9.007009256 7.8563012505
530 5 3.5203183845 5.2864405695 11.9134349146
531 5 2.9846351501 3.8823373769 12.0949378365
529 4 2.7976738855 4.7968896818 12.3063004598
165 5 2.9348795264 5.1485826027 13.9511562127
208 4 2.7512894344 2.5444588372 15.5794375316
608 5 1.298888789 1.4602516228 15.3040272828
164 5 2.8553222399 4.332276869 15.2237383845
163 4 2.9848041516 5.2250983288 14.9041094284
210 5 3.5557705934 2.207950925 15.1846686143
834 5 0.7508540991 0.634750757 13.0368777596
607 4 0.60462578 0.9737294708 14.8595700888
572 5 5.2224879729 1.0211362748 13.8930730333
100 4 5.3450707457 1.0862671921 12.0620517273
832 4 0.8237261288 0.5028960445 12.0914879959
571 4 5.1336024192 1.0525603916 14.8457412352
602 5 1.3502012969 5.504884139 11.5917304703
113 5 2.3127159648 1.5801922093 11.4357012664
122 5 1.3723073132 5.9130321084 15.4319818617
314 5 4.5970678335 5.8726759908 15.487574385
620 5 5.7957249104 5.7521064408 11.6569338501
573 5 5.862332237 1.6006581178 15.1368458554
114 5 3.8062820661 1.8042712055 11.3306499735
209 5 2.8997981725 2.4758698131 16.5226783642
833 5 0.1431503832 1.0627361011 11.7178438988
601 4 0.6037748555 5.992395546 11.2432976427
112 4 2.9637149779 2.216004394 11.1388579856
101 5 6.2036452526 1.5068110088 12.0149919199
223 4 7.8246391191 2.2568511317 11.3984947104
816 5 6.7818845659 5.6314116232 15.1802950609
485 5 7.441545831 3.9494958477 11.9810058659
486 5 8.0136606084 5.3509580722 11.9785568691
461 5 7.3002689426 3.3441374078 15.4639100531
857 5 10.418089163 1.626765367 15.1755289878
484 4 7.225174542 4.8556536374 12.2003141409
858 5 8.9266342205 1.8146526736 14.9959687064
815 5 7.4272494803 4.9871518085 13.9717317962
460 4 7.1983879636 2.421605791 15.6975435246
814 4 7.5310709092 5.0969756452 14.9170454209
759 5 11.1618233398 5.3678803986 15.2905208888
856 4 9.6823411961 1.3594053063 14.6246241017
766 4 10.1714611811 0.9838862725 11.9002992493
845 5 11.418361649 5.7084101627 12.1293302825
768 5 10.0625282349 1.0892131735 12.8455518448
767 5 10.8841865916 1.580917014 11.6728097006
224 5 8.6789091172 1.8261989635 11.4297917004
73 4 11.9374267043 2.2435251429 16.0310660376
74 5 11.9320502908 3.1046159355 15.61323265
758 5 11.9846303196 5.0109185587 14.0707565828
516 5 9.0856231533 5.7279727093 15.6325262561
757 4 11.9387079704 4.8796687874 15.0179237313
846 5 12.2017150088 4.4247203946 11.9560984844
844 4 12.2793869841 5.3202313726 12.2848511767
367 4 14.4955560103 1.2070914028 12.3252660369
764 5 17.4911503471 4.9461402622 11.6577896658
700 4 14.3638320642 1.2939481304 15.0346777986
75 5 12.7435688395 1.8312571952 15.720561065
374 5 17.4370320312 1.9109736317 15.4426670205
763 4 16.7563719063 4.4657920529 12.0393704997
375 5 16.8300031873 3.2915834188 15.572555713
702 5 15.2113806144 1.6818084897 15.2525424955
373 4 16.7232841534 2.3871676799 15.8669898606
765 5 16.7803610424 4.68974065 12.9698080084
835 4 16.781819032 4.9354877548 14.8380901329
701 5 14.3615882727 1.2434408844 14.0786898073
837 5 17.4270410452 5.6157696622 15.0305648466
836 5 15.947672777 5.3079858595 15.123903098
368 5 15.2729668634 1.5944497252 11.9229623451
825 5 13.0164082319 2.2425416918 11.5911602782
854 5 13.9036004608 5.9291219211 11.6667733353
855 5 15.3924778702 5.6601191447 11.6133485208
359 5 16.8637916513 2.8138386161 11.5040566232
222 5 13.4107804208 5.661524892 15.5618644309
220 4 14.2934519877 6.0013802837 15.7089411311
358 4 16.8881398341 1.9262392984 11.1467868084
823 4 12.2480181853 2.7440240295 11.3185621926
369 5 14.4909825965 0.30159089 12.0152660035
412 4 2.8591572075 10.43974896 11.2919202905
121 4 0.6339060052 6.4392628544 15.7386625883
313 4 5.3828673525 6.3545634682 15.74546918
413 5 3.6265946589 10.0341582306 11.6954019561
603 5 0.7193734792 6.880875217 11.5799053536
470 5 3.7491571366 9.4760884301 15.3306231604
471 5 2.2447393297 9.5235938701 15.4933215857
469 4 3.0432359574 10.013387063 15.690072867
196 4 5.0628874999 8.9553431481 12.1135371912
198 5 5.1967169447 8.9212194268 13.0608444552
87 5 0.843956163 8.9237186167 12.9015616801
283 4 5.4736896985 8.9858792661 14.7240948253
284 5 5.5227077137 8.1333027497 15.1563016171
85 4 0.7418683848 8.6611766141 11.9866386372
197 5 5.0763477139 8.0394446844 11.8360667094
424 4 0.7568400212 8.969375693 14.6900826756
425 5 0.734605415 8.1161404495 15.123209031
414 5 2.1721252261 9.7771264397 11.3630611171
498 5 3.2564648407 11.807611198 15.0776667406
619 4 5.0057885292 6.2035756713 11.3596260641
718 4 7.3679373473 9.9987721535 11.1190830514
799 4 9.7042346697 6.0459962348 11.6063938583
285 5 6.1775816827 9.497654967 15.1226614128
719 5 6.4691449296 9.818618969 11.3947590623
514 4 9.8202717363 6.2577677004 15.9420779708
138 5 8.87834377 9.1653910156 11.9476173414
137 5 10.3919112403 9.1978652366 11.9400440944
570 5 7.7805188923 11.0569642076 15.6869016587
136 4 9.6475687524 8.667242786 12.2239452138
105 5 9.7650940389 8.6756631948 14.069017058
104 5 9.8231851452 7.8802531757 15.3559232863
103 4 9.868199905 8.773717797 15.015702087
569 5 8.4748679328 9.7120753637 15.711642191
260 5 11.5013012609 9.4377830598 15.7291009872
568 4 7.6893851294 10.1641893855 16.0196123306
800 5 9.5797224513 6.98322133 11.7551313848
290 5 12.077800257 10.710659844 11.4020240003
289 4 11.9818271817 9.7825322082 11.1889703638
188 5 7.5577942819 11.7923226864 11.6852450301
426 5 18.2236871078 9.3896815569 14.9458254416
86 5 18.1696918564 8.9975089208 11.734926262
261 5 12.3306553861 10.7030249893 15.6756704724
259 4 12.3381330329 9.8068195188 16.0115449055
231 5 14.4210678005 7.853997448 11.8321463443
229 4 14.2580779104 8.7308705527 12.1794175124
716 5 13.6861834533 8.8905995018 15.4492478809
715 4 14.4969832892 8.603265373 15.0293297709
230 5 14.3397768785 8.6324206739 13.1281518979
717 5 14.5164401257 7.6564656858 15.1679014549
455 5 15.8831783068 9.6258048977 15.4259034803
454 4 16.737822274 10.0144027685 15.6124851709
420 5 15.8885436847 9.4605076953 11.7245654545
419 5 16.6592236525 10.7549157796 11.5760082533
456 5 16.8403232671 9.9252638232 16.5601180584
291 5 12.7848824335 9.3770458894 11.5159741329
237 5 16.722937024 11.6518794295 15.0017643319
853 4 14.7004903679 6.1730095919 11.1958289268
418 4 16.6696358695 9.8338262862 11.3161672649
448 4 2.944245678 4.7163014671 22.1107664101
159 5 5.2719280634 0.9012211819 21.3792017084
463 4 2.8883017307 4.9377674327 19.3629130154
23 5 3.1237564743 3.336598941 18.8472291788
464 5 2.8767090994 4.861980705 20.3171613716
22 4 3.2563812817 2.4867779215 18.4273541163
24 5 2.5507892736 1.9376627095 18.7691491685
465 5 2.0945652761 5.4292033835 19.1515236116
852 5 4.5126628682 1.5407969168 19.1458188886
850 4 5.2327768355 1.0377220312 19.5260536056
301 4 1.0380546842 1.2316795386 19.4190631936
735 5 0.8583673906 1.123781031 21.240671691
434 5 4.3957187193 5.7456067609 18.7868432483
435 5 5.8896819478 5.9166158978 18.9624175618
303 5 0.2625266383 1.720994915 19.1445866318
302 5 0.8287701839 0.3191855501 19.2200931204
462 5 7.278877374 2.4052001942 16.6513360557
317 5 9.645291416 0.7992207538 20.20784791
316 4 9.723432809 0.9208084213 19.2615017987
59 5 6.6555632146 1.7818151341 18.7859235855
365 5 7.451319444 3.8803193349 19.2810970019
58 4 7.4066856186 2.278058525 18.4606867595
60 5 8.1684002374 1.7651773317 18.7307794304
364 4 7.5429965729 4.7959985633 19.544086862
366 5 7.4417695775 4.7836924251 20.4959637011
318 5 10.5258645838 1.430691915 19.1505167592
611 5 11.3507659264 5.3060707499 19.4841445048
212 5 9.0650530856 5.6787731648 19.059184197
721 4 12.0634465372 2.4899048705 18.7365872528
722 5 11.9390747578 2.4227108657 17.7897600973
93 5 12.0018899171 5.0218107587 21.6001685322
280 4 9.5222797062 0.9215715843 22.0495750079
221 5 14.3979538107 5.9941935886 16.6605131682
612 5 12.2795860224 4.1107229062 19.4813415152
610 4 12.2010259936 5.0073625961 19.806790145
78 5 18.0630734557 5.9509559038 18.9988602608
327 5 13.6936917614 5.6864087958 18.8752954614
329 5 14.6173667271 1.1064987671 20.2794449047
328 4 14.5009941805 1.1580898955 19.3306238321
491 5 16.7946683187 4.7669777866 21.496154168
723 5 12.8258122769 1.9403276249 18.918127066
554 5 16.7959722372 2.3671293744 17.6830483055
553 4 16.8468418193 2.225813416 18.6285095241
555 5 16.0144372817 1.8106285764 18.8542494156
342 5 16.8151409442 4.0108492621 19.3294745784
340 4 16.7716449462 4.9345179165 19.5764100998
341 5 15.9630579711 5.2524372033 19.1746724685
330 5 14.3165422097 0.2581274496 19.0621185843
466 4 14.3199502206 0.9454856385 22.0881974026
123 5 0.625242939 6.3109591997 16.6873063261
669 5 0.054554714 9.2322945461 19.0258402384
76 4 0.5623579848 6.2204716389 18.5256141575
433 4 5.1417225512 6.2548466565 18.4700358896
315 5 5.3825097149 6.3199907246 16.7021668052
77 5 0.703098329 7.1289504383 18.7918853621
863 5 5.1886298766 8.673899635 21.4095523361
389 5 3.218805716 10.2291171649 17.5860478693
390 5 3.9443757044 9.8893274649 18.8707293072
388 4 3.1486549434 10.3043558459 18.5378267647
668 5 1.5618846789 9.3675514758 19.0665266767
148 4 5.1920789044 8.9112263719 19.6133686186
149 5 5.0544816004 8.0384112164 19.2454967467
667 4 0.8402918298 8.8356191056 19.4020339835
830 5 0.6406630557 8.8461554169 21.2097275235
788 5 7.4207367484 11.7211732704 19.4994707506
515 5 9.7296535952 6.2603232168 16.895099716
430 4 12.1433811749 9.8821335299 18.6411765255
150 5 6.1025045852 9.1193243466 19.4034054396
211 4 9.9213005343 6.0145716714 18.7939855116
169 4 9.8304572824 8.5649101641 19.541290174
170 5 9.919381095 8.6982970471 20.4850888762
171 5 10.5576573408 9.0566893057 19.159774492
275 5 8.2965636767 9.5757189095 19.031872081
276 5 7.456045163 9.9523352849 17.830223268
274 4 7.491400266 10.0299903535 18.7837326109
213 5 9.901102064 6.9405062444 19.0353769959
431 5 12.0729812459 10.7933102065 18.925500873
629 5 13.6991224138 9.1361948875 19.0335715167
630 5 14.4631587674 8.5979689088 20.2247010539
326 5 14.4193543402 7.0117925023 18.7844824613
556 4 16.8315502329 9.9680911268 18.3120737711
432 5 12.3704346404 9.9371727956 17.7128055048
628 4 14.543988932 8.7632072496 19.2852233173
558 5 16.0542074388 9.5556547181 18.6887503918
557 5 16.748240307 10.8930617279 18.5434078817
325 4 14.4342650878 6.1161466169 18.4473546872
242 5 3.6630359253 12.9282697784 4.7180906397
512 5 5.0640223992 14.5857005378 4.2589501637
243 5 2.1887107987 12.9544639574 4.3750219105
217 4 4.8317074272 13.6390223469 1.3368430905
511 4 5.1892106662 13.6535967968 4.0813828989
513 5 5.1537423886 13.5841219511 3.127243215
194 5 0.8548596925 16.9139681343 4.530417723
151 4 0.5584562598 13.7845443626 3.6980991701
428 5 0.4046636509 13.9098535277 1.6465116061
403 4 4.7586593052 16.3637428973 4.7086633043
241 4 2.8216621595 12.5438151969 4.964116239
193 4 0.0457440843 16.4114165017 4.6251477554
429 5 0.3785097038 14.9283908885 0.5267483668
427 4 0.3834886248 13.9857680332 0.6924380939
152 5 0.5314372202 14.696163418 3.9883824882
218 5 3.975132878 13.4541923613 0.9515986185
219 5 5.0312786153 14.5332738282 1.06020175
806 5 2.0366153804 17.4975077324 0.7687020359
89 5 3.3085594771 17.1794896157 4.2212617685
443 5 1.817504674 13.0299817084 0.1721150903
807 5 3.5011497817 17.1404138326 0.9086583436
761 5 5.6130132859 16.8336231911 0.4193750111
405 5 5.466903949 16.8689851043 4.3094761117
90 5 2.4385248465 17.6010286168 3.05610734
760 4 4.8849354869 16.2362566234 0.2484438209
566 5 11.1874941844 12.8280073099 0.3767299776
588 5 9.6260152361 14.5715496306 0.6395518638
528 5 6.792000847 12.8188959172 4.8007078268
526 4 7.5734078273 12.3390234365 5.0751989799
527 5 8.2891343715 12.7468150365 4.5876571569
6 5 9.7169900435 13.8368562067 2.9297426511
4 4 9.551537983 13.8690144583 3.8721053157
5 5 10.3577622807 13.5389759057 4.268781629
586 4 9.7827980952 13.7258053657 1.0593568467
186 5 9.4082392734 15.5060037552 4.371576301
184 4 9.4992750784 16.417450099 4.6491055054
587 5 8.9575850308 13.2513684516 0.9586552707
804 5 6.6125426627 12.8653631775 0.8435422268
129 5 7.9599422323 17.2561374515 4.298273571
581 5 10.9478673269 17.2540658771 3.9756323355
253 4 11.7543695437 12.4832082334 4.9000613396
644 5 8.5981059454 16.7579091891 0.8089110127
481 4 7.1160213742 17.5926240648 1.1434278107
645 5 10.0905434024 16.9346796341 0.6262087504
643 4 9.3533784915 16.3901655662 0.3499904933
802 4 7.4123928175 12.4759887245 0.4901550525
565 4 12.0280888145 12.4774788173 0.0821396111
810 5 17.927127408 17.0232836973 0.3940497723
153 5 17.9969088947 13.425749271 3.9548223739
255 5 12.575291874 12.7746660503 4.5032982522
401 5 13.4595566579 13.4788075971 0.2820960315
691 4 16.4063297007 12.6885392218 4.3917344706
322 4 13.9465995234 13.735213832 3.6298767673
447 5 14.1566088547 15.4094716634 4.1975882896
323 5 13.9038777484 13.795731452 2.6754239848
324 5 14.7606516215 13.262833183 3.8042079001
400 4 14.2144480971 13.9938144629 0.5669103116
446 5 14.8643910657 16.7368188883 4.3668506533
445 4 14.0035580105 16.3238879349 4.4351818387
402 5 14.9626118399 13.408548088 0.4490846061
216 5 16.9505388459 17.3982251697 4.1189368622
267 5 14.1717553267 15.7018924749 0.294800917
363 5 15.524845238 17.292182875 0.6523097313
582 5 12.4584398845 17.1539263324 3.9871744387
822 5 17.315720404 13.057422925 0.108496339
294 5 12.2931067453 17.292004835 0.5885253109
693 5 16.549367807 12.6577092027 5.337808016
195 5 18.2411583991 16.2811640065 5.5690403783
88 4 2.4981692442 17.6433047787 4.0106356208
805 4 2.8273001587 17.7230761232 1.2588497203
383 5 2.8803007323 19.433781634 0.5693913768
662 5 1.6187366213 21.1697653318 4.0621994387
537 5 2.8713081288 19.3976321335 4.6070429334
782 5 4.5584579236 21.2218902178 4.0460603257
535 4 3.0753878205 20.3157338999 4.7844450012
616 4 5.1225128997 21.57327849 0.8365578756
783 5 5.3682328054 21.5432890575 2.8078067968
781 4 5.4206352269 21.5270186375 3.7635543028
476 5 0.473501958 21.6340126865 1.8380652437
618 5 4.2976912152 21.1610428638 0.5797346113
475 4 0.4494041478 21.5256868834 0.8871978371
477 5 0.318120353 22.4109832528 0.5479679979
661 4 0.8405171337 21.6555728134 3.7890932395
663 5 0.8874992253 22.4776855248 4.2769876877
384 5 2.096974549 20.728591007 0.5324384707
617 5 5.799525435 21.0008521596 0.4757387117
158 5 5.11212548 23.2475839639 0.5441299952
382 4 2.8767124111 20.3051222074 0.1733699033
704 5 5.2684897953 23.1806201966 4.3741209741
482 5 7.1114052071 17.6717791305 2.0974586042
293 5 11.6655979002 17.8515988627 1.8476291792
292 4 11.5754522194 17.8465376152 0.8945758236
244 4 7.510050472 20.1473755476 0.1124415833
127 4 7.1802209331 17.6670670204 3.9248776333
483 5 7.2300932716 18.4892787788 0.8286971475
641 5 10.4286142045 21.2515703969 0.7723246784
779 5 7.0590133075 20.699802551 4.2201635479
778 4 7.8141263203 20.233125334 4.5782893537
128 5 7.2842904636 18.5986890033 4.1179418175
37 4 10.0786947824 21.6698824131 3.84145491
39 5 10.0207637456 21.6872434216 2.8860470782
640 4 9.6187553816 21.6355433038 1.1084033383
38 5 9.3027936681 21.1835532796 4.1201655218
338 5 11.6827109302 20.7237070472 4.2754259648
642 5 9.5786808054 22.5023934392 0.7046159684
335 5 11.9804061554 19.6037564443 0.4129667074
580 4 11.740065612 17.731679743 3.7296252799
246 5 8.2778959346 20.5979452563 0.4640667447
780 5 7.6778079178 20.2472149235 5.5257492215
680 5 9.8646516215 23.2669063765 4.3655244272
334 4 12.1355793237 20.5152437519 0.1656737005
10 4 16.5450895473 20.3220062479 0.134619338
740 5 14.1334027285 23.1160754082 4.6417253219
339 5 12.2383858585 19.3208088287 4.3959174053
337 4 12.3729955567 20.2171415218 4.703360465
362 5 16.2830512912 17.6276225597 1.9191614127
214 4 16.1662520441 17.8656615309 3.8315009575
361 4 16.3426898479 17.678903501 0.9650747778
11 5 17.4258706215 20.5766693876 0.4096464171
12 5 16.4297458206 19.439362776 0.4863412952
510 5 13.5210100156 21.4782341741 0.9718457939
